FID;CODIGO REGION;REGION;CODIGO PROVINCIA;PROVINCIA;CODIGO COMUNA;NOMBRE COMUNA;DISTRITO;AREA;Shape__Area;Shape__Length;CODIGO LOCALIDAD;LOCALIDAD;CODIGO ENTIDAD;ENTIDAD;CODIGO CATEGORIA;CATEGORIA;Número total de personas;Total de Hombres;Total de Mujeres;Total de personas de 0 a 5 años;Total de personas de 6 a 14 años;Total de personas de 15 a 64 años;Total de personas de 65 y más años;Total personas migrantes que residen habitualmente en el territorio nacional;Total personas que se consideran pertenecientes a algún pueblo indígena u originario;Total de viviendas particulares;Total viviendas colectivas;Total viviendas ocupadas con moradores presentes;Total viviendas;Cantidad de hogares;Cantidad de viviendas tipo casa;Cantidad de viviendas tipo departamento en edificio;Cantidad de viviendas tipo vivienda tradicional indígena (ruka, pae pae u otras);Cantidad de viviendas tipo pieza en casa antigua o en conventillo;Cantidad de viviendas tipo mediagua, mejora, rancho o choza;Cantidad de viviendas tipo móvil (carpa, casa rodante o similar);Cantidad de viviendas tipo otro tipo de vivienda particular;Cantidad de viviendas con materialidad en paredes de Hormigón armado;Cantidad de viviendas con materialidad en paredes de albañilería: bloque de cemento, piedra o ladrillo;Cantidad de viviendas con materialidad en paredes de tabique forrado por ambas caras (madera o acero);Cantidad de viviendas con materialidad en paredes de tabique sin forro interior (madera u otro);Cantidad de viviendas con materialidad en paredes de adobe, barro, quincha, pirca u otro artesanal tradicional;Cantidad de viviendas con materialidad en paredes de materiales precarios (lata, cartón, plástico, etc.);Cantidad de viviendas con materialidad de techo tejas o tejuelas de arcilla, metálicas, de cemento, de madera, asfálticas o plásticas;Cantidad de viviendas con materialidad de techo losa hormigón;Cantidad de viviendas con materialidad de techo planchas metálicas de zinc, cobre, etc. O fibrocemento (tipo pizarreño);Cantidad de viviendas con materialidad de techo fonolita o plancha de fieltro embreado;Cantidad de viviendas con materialidad de techo paja, coirón, totora o caña;Cantidad de viviendas con materialidad de techo materiales precarios (lata, cartón, plástico, etc.);Cantidad de viviendas con materialidad de techo sin cubierta sólida de techo;Cantidad de viviendas con materialidad de piso parquet, piso flotante, cerámico, madera, alfombra, flexit, cubrepiso u otro similar, sobre radier o vigas de madera;Viviendas con materialidad de piso radier sin revestimiento;Viviendas con materialidad de piso baldosa de cemento;Viviendas con materialidad de piso capa de cemento sobre tierra;Viviendas con materialidad de piso tierra;Total viviendas con materialidad aceptable;Total viviendas con materialidad recuperable;Total viviendas con materialidad irrecuperable;Cantidad de viviendas con origen del agua por red pública;Cantidad de viviendas con origen del agua por pozo o noria;Cantidad de viviendas con origen del agua por camión aljibe;Cantidad de viviendas con origen del agua por río, vertiente, estero, canal, lago, etc.;x;y
26568;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;11;2;167066.5703125;1632.91426643777;39;LOS VARONES;241;PAULONIO;4;Caserío;130;63;67;12;14;90;14;0;5;44;0;41;44;41;42;0;0;0;0;0;2;1;15;16;6;0;3;13;0;25;0;0;3;0;39;1;0;0;0;28;6;6;1;40;0;0;;
26569;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;11;2;261028.55078125;2126.98512210619;4;CAMINO LOS ÁNGELES;30;SAN JOSÉ;4;Caserío;86;38;48;13;17;50;6;Indeterminado;Indeterminado;27;0;25;27;25;27;0;0;0;0;0;0;7;4;14;0;0;0;14;0;11;0;0;0;0;25;0;0;0;0;25;0;0;6;19;0;0;;
26570;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;11;2;251169.48828125;2357.30057467896;4;CAMINO LOS ÁNGELES;32;SAN JOSÉ ORIENTE;4;Caserío;13;Indeterminado;Indeterminado;0;Indeterminado;10;Indeterminado;0;0;13;0;5;13;5;13;0;0;0;0;0;0;0;2;3;0;0;0;3;0;2;0;0;0;0;5;0;0;0;0;5;0;0;0;5;0;0;;
26571;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;11;2;172155.5625;1824.76396265776;4;CAMINO LOS ÁNGELES;29;LOS VITRANJAS;9;Parcela de Agrado;32;17;15;Indeterminado;Indeterminado;25;4;Indeterminado;0;9;0;9;9;9;9;0;0;0;0;0;0;2;6;1;0;0;0;8;0;1;0;0;0;0;9;0;0;0;0;9;0;0;0;9;0;0;;
26572;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;11;2;1141235.078125;4142.29666540015;3;CAMINO AL PERAL;16;SAN MIGUEL;8;Parcela-Hijuela;51;25;26;6;9;32;4;0;Indeterminado;16;0;13;16;13;16;0;0;0;0;0;0;0;0;11;2;0;0;0;0;13;0;0;0;0;11;2;0;0;0;9;4;0;6;7;0;0;;
26573;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;11;2;1099064.47265625;4593.12671838174;3;CAMINO AL PERAL;12;EL PINO;4;Caserío;41;20;21;Indeterminado;7;27;Indeterminado;0;8;19;0;16;19;16;19;0;0;0;0;0;0;2;0;12;2;0;0;0;0;16;0;0;0;0;11;0;4;0;1;9;6;1;9;7;0;0;;
26574;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;11;2;179065.83203125;1828.17810554947;2;CAMINO AL CEMENTERIO;10;SAN PABLO;4;Caserío;63;39;24;Indeterminado;Indeterminado;53;4;Indeterminado;8;15;0;15;15;15;13;0;0;0;2;0;0;0;3;7;3;2;0;0;0;14;0;0;1;0;14;1;0;0;0;8;6;1;15;0;0;0;;
26575;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;12;2;1135928.7578125;4709.250741914;8;CHACAYAL NORTE;57;CEALA;8;Parcela-Hijuela;98;52;46;8;9;67;14;Indeterminado;4;39;0;37;39;37;39;0;0;0;0;0;0;0;13;22;2;0;0;1;0;36;0;0;0;0;35;2;0;0;0;34;3;0;19;18;0;0;;
26576;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;12;2;1625928.34765625;5110.5597746139;9;CHACAYAL SUR;84;SANTA LUCÍA;4;Caserío;62;37;25;Indeterminado;Indeterminado;43;9;Indeterminado;Indeterminado;19;0;19;19;19;19;0;0;0;0;0;0;0;6;12;1;0;0;0;0;19;0;0;0;0;15;1;0;3;0;14;5;0;11;8;0;0;;
26577;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;12;2;3998922.3671875;15047.7415167851;8;CHACAYAL NORTE;68;SAN JOSÉ;8;Parcela-Hijuela;231;107;124;14;24;152;41;0;5;112;0;92;112;92;112;0;0;0;0;0;0;6;20;54;11;1;0;7;0;85;0;0;0;0;81;0;8;2;0;70;21;0;63;28;0;1;;
26578;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;12;2;490933.01953125;3275.13903488713;8;CHACAYAL NORTE;67;SAN JOSÉ;4;Caserío;138;67;71;4;21;97;16;7;18;49;0;45;49;46;48;0;0;0;1;0;0;0;22;20;2;0;0;4;0;41;0;0;0;0;31;7;5;0;0;30;12;0;43;1;0;1;;
26579;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;12;2;757887.1015625;3896.25339961041;8;CHACAYAL NORTE;74;VILLA ESPERANZA;8;Parcela-Hijuela;34;17;17;Indeterminado;Indeterminado;19;11;0;Indeterminado;12;0;10;12;10;12;0;0;0;0;0;0;0;4;5;1;0;0;2;0;8;0;0;0;0;10;0;0;0;0;9;1;0;8;2;0;0;;
26580;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;12;2;356152.29296875;2455.78477304861;8;CHACAYAL NORTE;71;VILLA BELÉN;4;Caserío;71;40;31;10;10;51;0;0;0;24;0;20;24;20;24;0;0;0;0;0;0;0;0;20;0;0;0;0;0;20;0;0;0;0;18;2;0;0;0;18;2;0;18;2;0;0;;
26581;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;12;2;58217.3984375;1196.04058045275;8;CHACAYAL NORTE;64;RETAMO;4;Caserío;32;17;15;Indeterminado;4;24;Indeterminado;0;0;19;0;11;19;11;18;0;0;0;1;0;0;0;1;8;2;0;0;0;0;11;0;0;0;0;9;1;1;0;0;8;3;0;10;1;0;0;;
26582;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;12;2;1138300.5703125;6339.3662606487;8;CHACAYAL NORTE;66;RETAMO;8;Parcela-Hijuela;50;24;26;Indeterminado;8;34;Indeterminado;0;0;20;0;18;20;18;20;0;0;0;0;0;0;2;3;8;2;0;3;2;0;16;0;0;0;0;15;0;0;2;0;11;3;3;13;5;0;0;;
26583;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;13;2;497135.140625;3188.90104591698;21;EL PERAL;163;EL PERAL SUR;4;Caserío;269;130;139;24;35;187;23;0;10;84;0;79;84;82;84;0;0;0;0;0;0;0;0;75;4;0;0;0;0;79;0;0;0;0;77;0;0;2;0;73;6;0;78;0;0;0;;
26584;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;13;2;1755801.640625;5796.90716322835;21;EL PERAL;169;SAN LUIS;4;Caserío;269;142;127;25;33;187;24;0;7;89;0;78;89;78;83;0;0;1;5;0;0;3;7;62;6;0;0;1;0;74;1;0;1;0;59;7;10;2;0;52;24;1;60;18;0;0;;
26585;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;13;2;415959.76171875;3208.1885527789;27;LA PERLA;195;LA PERLA;4;Caserío;173;88;85;13;24;109;27;Indeterminado;Indeterminado;54;0;52;54;53;54;0;0;0;0;0;0;0;2;18;32;0;0;1;0;51;0;0;0;0;51;0;1;0;0;20;32;0;10;41;0;0;;
26586;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;13;2;15209419.5507813;23581.6551917228;21;EL PERAL;167;LAS RANCHAS;8;Parcela-Hijuela;98;53;45;11;9;65;13;0;8;36;0;34;36;34;36;0;0;0;0;0;0;4;9;19;2;0;0;4;0;30;0;0;0;0;31;0;3;0;0;30;4;0;0;34;0;0;;
26587;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;14;2;445907.82421875;3153.86247657215;11;CUÑIBAL;94;LA TRANQUERA;4;Caserío;26;16;10;Indeterminado;Indeterminado;16;5;0;5;10;0;10;10;10;4;0;0;0;6;0;0;0;0;2;2;0;6;0;0;8;0;0;2;0;10;0;0;0;0;2;2;6;1;1;8;0;;
26588;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;14;2;406632.30859375;3208.26279056752;11;CUÑIBAL;101;SAN JOSÉ;4;Caserío;200;111;89;22;19;133;26;Indeterminado;18;69;0;62;69;63;65;0;0;1;1;0;2;4;6;45;5;0;1;2;0;58;0;0;1;0;51;4;5;1;0;46;13;2;0;61;0;0;;
26589;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;14;2;3078680.95703125;8250.18858342484;32;LLANO BLANCO;213;LLANO BLANCO SUR;8;Parcela-Hijuela;23;12;11;Indeterminado;Indeterminado;18;Indeterminado;0;0;13;0;9;13;9;13;0;0;0;0;0;0;0;1;8;0;0;0;1;0;8;0;0;0;0;7;1;0;1;0;7;2;0;3;6;0;0;;
26590;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;14;2;1319828.86328125;5081.64525830901;13;DUQUECO;116;LOS COPIHUES ORIENTE;4;Caserío;65;32;33;Indeterminado;10;41;Indeterminado;0;0;28;0;18;28;18;28;0;0;0;0;0;0;0;0;16;2;0;0;2;0;14;2;0;0;0;18;0;0;0;0;14;4;0;1;17;0;0;;
26591;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;14;2;64508.44921875;1197.09530105238;11;CUÑIBAL;105;VILLA LAS DELICIAS;4;Caserío;169;90;79;8;28;114;19;0;14;71;0;59;71;59;71;0;0;0;0;0;0;2;1;52;4;0;0;0;0;59;0;0;0;0;51;1;5;2;0;47;12;0;42;17;0;0;;
26592;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;15;2;34664880.3945313;31647.0034441575;57;SAN CARLOS DE PURÉN;335;LLANO BLANCO;8;Parcela-Hijuela;129;62;67;6;19;82;22;Indeterminado;Indeterminado;68;0;46;68;47;66;0;0;1;0;0;1;0;4;33;8;1;0;8;0;38;0;0;0;0;38;1;5;2;0;30;16;0;22;22;0;2;;
26593;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;15;2;20417921.796875;19892.8459353989;57;SAN CARLOS DE PURÉN;336;LOS CRISTALES;8;Parcela-Hijuela;109;49;60;Indeterminado;Indeterminado;77;12;Indeterminado;5;46;0;35;46;35;45;0;0;0;0;0;1;1;2;28;4;0;0;1;0;34;0;0;0;0;25;9;1;0;0;22;13;0;15;20;0;0;;
26594;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;16;2;3351535.8359375;9926.38291377804;25;LA ISLA;185;LA ISLA;4;Caserío;132;72;60;13;13;87;19;0;19;48;0;43;48;43;43;0;0;0;5;0;0;0;2;30;9;1;1;7;0;35;1;0;0;0;36;0;7;0;0;26;16;1;16;26;0;0;;
26595;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;16;2;3624685.99609375;8612.61582369006;13;DUQUECO;121;SANTA LUISA;4;Caserío;178;93;85;14;24;122;18;0;7;54;0;52;54;54;54;0;0;0;0;0;0;1;10;36;4;0;1;2;0;50;0;0;0;0;47;4;0;0;0;43;7;1;36;16;0;0;;
26596;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;14;2;7950899.609375;16690.7815127634;13;DUQUECO;112;LAS DELICIAS;8;Parcela-Hijuela;175;108;67;10;21;127;17;Indeterminado;31;50;1;43;51;43;48;0;0;0;1;0;1;1;4;21;17;0;0;1;0;42;0;0;0;0;30;6;4;2;1;20;22;1;1;39;3;0;;
26597;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;17;2;301694.40234375;2599.44094063307;65;TOLPÁN;385;LAS CAMELIAS BAJO;4;Caserío;65;33;32;Indeterminado;12;43;Indeterminado;4;Indeterminado;21;0;17;21;17;21;0;0;0;0;0;0;0;2;7;7;0;1;0;0;17;0;0;0;0;17;0;0;0;0;9;7;1;0;12;0;0;;
26598;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;17;2;363823.171875;5482.66364046882;13;DUQUECO;124;VILLA DUQUECO;8;Parcela-Hijuela;18;9;9;Indeterminado;Indeterminado;13;0;Indeterminado;Indeterminado;7;0;6;7;6;7;0;0;0;0;0;0;0;1;4;0;0;0;2;0;3;0;0;0;0;5;0;0;0;0;5;0;0;0;5;0;0;;
26599;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;17;2;165945.8125;1743.91655641359;65;TOLPÁN;389;VILLA SAN FRANCISCO;3;Aldea;647;297;350;63;87;458;39;5;33;221;0;204;221;204;220;0;0;0;1;0;0;7;11;158;26;0;1;1;0;180;22;0;0;0;145;18;36;3;0;113;88;1;131;70;0;2;;
26600;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;9;2;57448935.5;36115.4308193678;50;PEDREGAL;300;DICAHUE;8;Parcela-Hijuela;400;221;179;25;40;263;72;0;17;183;0;144;183;146;177;0;0;1;5;0;0;6;34;68;28;2;5;8;0;134;1;0;0;0;103;14;13;13;0;79;59;5;1;131;1;9;;
26601;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;17;2;3463348.484375;9857.53679930123;46;PALERMO;283;SAN MIGUEL;8;Parcela-Hijuela;177;96;81;5;29;115;28;0;Indeterminado;71;0;56;71;57;71;0;0;0;0;0;0;4;7;42;2;0;1;12;0;44;0;0;0;0;54;0;2;0;0;51;4;1;16;40;0;0;;
26602;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;11;2;1539591.625;5272.73276830753;62;SANTA ISABEL;381;TUCUMÁN;8;Parcela-Hijuela;12;8;4;0;0;Indeterminado;Indeterminado;0;0;5;0;5;5;5;5;0;0;0;0;0;0;0;1;1;3;0;0;0;0;5;0;0;0;0;2;0;3;0;0;2;3;0;0;5;0;0;;
26603;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;11;2;5077146.078125;15350.9860709392;33;LLANO VERDE;217;LLANO VERDE;8;Parcela-Hijuela;103;51;52;10;13;70;10;Indeterminado;9;38;0;31;38;31;37;0;0;0;0;0;1;2;11;11;5;0;0;5;0;24;0;0;0;0;23;0;7;0;0;19;9;0;15;15;0;0;;
26604;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;19;2;9050797.5078125;13120.590020859;61;SANTA FÉ;367;ALAMEDA NORTE;8;Parcela-Hijuela;172;89;83;12;18;113;29;Indeterminado;Indeterminado;63;0;59;63;59;61;0;0;0;2;0;0;3;12;28;10;0;6;9;0;47;0;0;3;0;52;3;3;1;0;38;13;8;45;11;0;0;;
26605;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;18;2;9758233.56640625;18419.8183174358;49;PATA DE GALLINA;297;PATA DE GALLINA;8;Parcela-Hijuela;152;79;73;13;10;107;22;Indeterminado;Indeterminado;64;0;54;64;55;62;0;0;0;2;0;0;7;8;31;4;0;1;6;0;45;0;0;0;0;43;0;7;0;1;39;10;2;20;31;0;0;;
26606;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;7;2;6544451.265625;10894.682453273;60;SANTA CLARA;365;SANTA CLARA PONIENTE;8;Parcela-Hijuela;10;5;5;Indeterminado;0;Indeterminado;0;Indeterminado;Indeterminado;10;0;4;10;4;5;0;0;0;1;0;4;0;1;2;1;0;0;0;0;4;0;0;0;0;3;0;1;0;0;2;2;0;0;4;0;0;;
26607;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;11;2;2317465.265625;6162.74888938971;4;CAMINO LOS ÁNGELES;22;DOÑA ISIDORA;9;Parcela de Agrado;216;113;103;20;34;138;24;7;Indeterminado;83;0;68;83;68;83;0;0;0;0;0;0;18;40;9;1;0;0;55;2;11;0;0;0;0;68;0;0;0;0;67;1;0;9;59;0;0;;
26608;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;11;2;4544139.1171875;12055.8817226753;18;EL HUERTÓN;147;EL HUERTÓN;4;Caserío;229;109;120;16;18;167;28;0;16;77;0;74;77;74;77;0;0;0;0;0;0;1;17;45;6;1;4;4;0;63;1;0;6;0;60;5;6;2;0;50;14;9;0;74;0;0;;
26609;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;4;2;686543.60546875;3841.31912677367;49;PATA DE GALLINA;295;LAS GREDAS;8;Parcela-Hijuela;48;23;25;6;9;29;4;Indeterminado;0;12;0;12;12;12;12;0;0;0;0;0;0;1;4;7;0;0;0;0;0;12;0;0;0;0;9;0;3;0;0;9;3;0;10;2;0;0;;
26610;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;4;2;160589.125;1599.04265145959;49;PATA DE GALLINA;296;PATA DE GALLINA;4;Caserío;52;27;25;8;Indeterminado;35;Indeterminado;0;0;18;0;17;18;17;18;0;0;0;0;0;0;2;2;8;4;0;0;5;0;12;0;0;0;0;16;1;0;0;0;11;5;0;10;6;0;0;;
26611;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;18;2;4289397.20703125;9536.75873016967;14;DUQUECO SUR;130;MESAMÁVIDA DOS;4;Caserío;97;59;38;6;15;53;23;0;16;46;0;34;46;38;43;0;0;0;2;0;1;0;6;18;9;0;0;0;0;34;0;0;0;0;22;2;6;3;1;17;15;1;0;30;3;0;;
26612;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;18;2;624094.0546875;3055.17902543766;14;DUQUECO SUR;132;MESAMÁVIDA DOS NORTE;4;Caserío;26;12;14;Indeterminado;Indeterminado;16;6;0;0;12;0;8;12;8;12;0;0;0;0;0;0;0;1;4;2;0;1;3;0;4;0;0;1;0;7;0;1;0;0;4;2;2;0;7;0;1;;
26613;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;18;2;2050446.06640625;7024.06896359848;14;DUQUECO SUR;135;RINCONADA LA SUERTE;4;Caserío;34;18;16;5;Indeterminado;24;Indeterminado;0;0;13;0;10;13;10;13;0;0;0;0;0;0;0;3;6;1;0;0;0;0;10;0;0;0;0;10;0;0;0;0;9;1;0;0;10;0;0;;
26779;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;4;2;1031916.1796875;4830.71991737458;15;EL ARRAYÁN;138;COUNTRY SANTA ELIANA;9;Parcela de Agrado;182;97;85;15;31;122;14;Indeterminado;Indeterminado;67;0;55;67;55;67;0;0;0;0;0;0;19;20;12;4;0;0;41;0;14;0;0;0;0;54;1;0;0;0;51;4;0;0;55;0;0;;
26780;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;4;2;1496858.87890625;6112.56981830245;15;EL ARRAYÁN;142;HUASO CHILENO;8;Parcela-Hijuela;42;19;23;Indeterminado;7;27;Indeterminado;0;Indeterminado;15;0;12;15;12;15;0;0;0;0;0;0;3;5;4;0;0;0;7;0;5;0;0;0;0;12;0;0;0;0;12;0;0;0;12;0;0;;
26781;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;4;2;1639134;5293.79104060004;15;EL ARRAYÁN;143;PULMAHUE;9;Parcela de Agrado;129;61;68;9;20;87;13;Indeterminado;0;52;0;37;52;37;51;0;0;0;0;0;1;7;15;13;2;0;0;18;1;18;0;0;0;0;36;0;0;1;0;34;3;0;0;35;1;0;;
26782;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;4;2;584870.875;3306.36839016055;45;PAILLIHUE;272;LOS ROBLES;8;Parcela-Hijuela;37;17;20;Indeterminado;Indeterminado;31;Indeterminado;0;15;15;0;11;15;11;15;0;0;0;0;0;0;4;2;5;0;0;0;2;0;9;0;0;0;0;9;0;2;0;0;9;2;0;8;3;0;0;;
26783;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;4;2;5331268.109375;10086.9035102175;45;PAILLIHUE;273;PAILLIHUECO;9;Parcela de Agrado;49;24;25;4;6;33;6;0;0;18;0;13;18;13;17;0;0;0;1;0;0;1;2;8;2;0;0;6;0;7;0;0;0;0;12;1;0;0;0;10;3;0;0;13;0;0;;
26784;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;4;2;85974.1796875;1188.87578953266;45;PAILLIHUE;274;PUERTAS DEL ROCÍO;4;Caserío;39;21;18;Indeterminado;Indeterminado;27;5;0;Indeterminado;12;0;10;12;10;12;0;0;0;0;0;0;0;3;7;0;0;0;1;0;9;0;0;0;0;10;0;0;0;0;10;0;0;8;2;0;0;;
26785;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;4;2;2652819.359375;9423.62680579553;45;PAILLIHUE;276;VIRTUD CAMPESINA;8;Parcela-Hijuela;78;43;35;7;8;58;5;0;Indeterminado;25;0;21;25;21;24;0;0;0;0;0;1;1;1;18;1;0;0;3;0;18;0;0;0;0;20;1;0;0;0;20;1;0;7;14;0;0;;
26786;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;4;2;785504.5546875;5610.80120572544;49;PATA DE GALLINA;294;LAS GREDAS;4;Caserío;57;29;28;7;Indeterminado;37;Indeterminado;Indeterminado;5;22;0;19;22;19;17;0;0;0;4;1;0;0;1;12;5;0;0;2;0;16;0;0;0;0;17;0;0;0;1;13;4;1;6;13;0;0;;
26787;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;4;2;1306020.13671875;4870.54616999733;49;PATA DE GALLINA;297;PATA DE GALLINA;8;Parcela-Hijuela;118;67;51;9;20;81;8;0;4;40;0;32;40;32;37;0;0;0;3;0;0;0;3;23;6;0;0;0;0;32;0;0;0;0;28;3;1;0;0;22;10;0;20;12;0;0;;
26788;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;5;2;5550154.53515625;11702.5597288807;5;CANDELARIA;45;RENACER;8;Parcela-Hijuela;109;56;53;Indeterminado;Indeterminado;68;23;Indeterminado;8;54;0;36;54;36;54;0;0;0;0;0;0;0;13;17;5;1;0;5;0;31;0;0;0;0;36;0;0;0;0;30;6;0;6;30;0;0;;
26789;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;5;2;5487254.8359375;14797.5493508552;5;CANDELARIA;38;EL CIRUELO NORTE;8;Parcela-Hijuela;148;81;67;5;20;97;26;Indeterminado;4;62;0;54;62;54;61;0;0;0;1;0;0;2;13;35;2;1;1;15;0;39;0;0;0;0;48;1;4;1;0;44;9;1;1;53;0;0;;
26790;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;5;2;5590844.0078125;12217.5087029149;5;CANDELARIA;40;LA CANDELARIA;4;Caserío;461;221;240;44;63;307;47;0;48;161;0;144;161;144;149;0;1;3;8;0;0;8;22;93;18;0;3;8;0;130;1;1;1;0;115;7;15;5;2;98;38;5;105;36;1;1;;
26791;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;5;2;19935525.6875;28632.757020866;37;LOS ROBLES;223;LOS ROBLES;8;Parcela-Hijuela;122;65;57;10;18;75;19;0;Indeterminado;62;0;44;62;44;53;0;0;0;9;0;0;0;5;23;15;1;0;2;0;40;0;0;0;2;36;2;2;4;0;22;20;2;0;26;18;0;;
26792;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;5;2;26831338.8632813;40739.7579560903;66;VIRQUENCO;399;VIRQUENCO;8;Parcela-Hijuela;404;194;210;31;64;260;49;Indeterminado;36;148;0;116;148;117;146;0;0;0;2;0;0;9;37;54;15;0;0;15;0;99;0;0;0;0;98;10;6;1;0;86;28;0;18;98;0;0;;
26793;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;5;2;7110505.015625;11790.8125532789;66;VIRQUENCO;391;EL SAUCE;8;Parcela-Hijuela;269;140;129;22;33;181;33;0;10;96;0;86;96;86;96;0;0;0;0;0;0;0;7;52;26;0;1;10;0;76;0;0;0;0;83;1;2;0;0;58;27;1;0;78;7;0;;
26794;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;5;2;4785690.33203125;11660.7015976929;66;VIRQUENCO;393;LAS QUILAS;8;Parcela-Hijuela;46;26;20;Indeterminado;Indeterminado;29;11;Indeterminado;0;23;0;17;23;17;23;0;0;0;0;0;0;0;2;5;9;0;0;3;0;13;0;0;0;0;12;0;3;0;1;7;8;1;0;16;0;0;;
